CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,cleaned_text,semantic_tokens,processed_text
UgjapiiA0aT2eHgCoAEC,9pr1oE34bIM,"its easy to point out all the negative from the black man and point out the good point of the white man that shit is corny if you wanna be taken seriously tell all the facts good and bad from both parties
from what i know couple a lyrics and pictures showing a middle finger doest justify to be shot 6times
and what the media says is controlled look around the internet the store owner where micheal brown alledgedly stole the cigars said it wasnt micheal brown so the video is bogus
if you think about it with everything that happened cops vs black men in the recent years does it make any sens for a black man to start beating on a policeman run away the policeman start firing micheal stop rush back to the police while his gun is drawn and already fired a shot this is pure bullshit ....!",True,True,False,False,True,False,False,False,False,False,False,False,ITS EASY TO POINT OUT ALL THE NEGATIVE FROM THE BLACK MAN AND POINT OUT THE GOOD POINT OF THE WHITE MAN THAT SHIT IS CORNY IF YOU WANNA BE TAKEN SERIOUSLY TELL ALL THE FACTS GOOD AND BAD FROM BOTH PARTIES FROM WHAT I KNOW COUPLE A LYRICS AND PICTURES SHOWING A MIDDLE FINGER DOEST JUSTIFY TO BE SHOT TIMES AND WHAT THE MEDIA SAYS IS CONTROLLED LOOK AROUND THE INTERNET THE STORE OWNER WHERE MICHEAL BROWN ALLEDGEDLY STOLE THE CIGARS SAID IT WASNT MICHEAL BROWN SO THE VIDEO IS BOGUS IF YOU THINK ABOUT IT WITH EVERYTHING THAT HAPPENED COPS VS BLACK MEN IN THE RECENT YEARS DOES IT MAKE ANY SENS FOR A BLACK MAN TO START BEATING ON A POLICEMAN RUN AWAY THE POLICEMAN START FIRING MICHEAL STOP RUSH BACK TO THE POLICE WHILE HIS GUN IS DRAWN AND ALREADY FIRED A SHOT THIS IS PURE BULLSHIT,"['EASY', 'POINT', 'NEGATIVE', 'BLACK', 'MAN', 'POINT', 'GOOD', 'POINT', 'WHITE', 'MAN', 'SHIT', 'CORNY', 'WANNA', 'TAKE', 'SERIOUSLY', 'TELL', 'FACT', 'GOOD', 'BAD', 'PARTY', 'KNOW', 'COUPLE', 'LYRIC', 'PICTURE', 'SHOW', 'MIDDLE', 'FINGER', 'DOEST', 'JUSTIFY', 'SHOOT', 'TIME', 'MEDIUM', 'SAY', 'CONTROL', 'LOOK', 'INTERNET', 'STORE', 'OWNER', 'ALLEDGEDLY', 'STEAL', 'CIGAR', 'SAY', 'MICHEAL', 'BROWN', 'VIDEO', 'BOGUS', 'THINK', 'HAPPEN', 'COP', 'BLACK', 'MAN', 'RECENT', 'YEAR', 'MAKE', 'SEN', 'BLACK', 'MAN', 'START', 'BEAT', 'POLICEMAN', 'RUN', 'AWAY', 'POLICEMAN', 'START', 'FIRE', 'MICHEAL', 'RUSH', 'BACK', 'POLICE', 'GUN', 'DRAW', 'ALREADY', 'FIRE', 'SHOT', 'PURE', 'BULLSHIT']",EASY POINT NEGATIVE BLACK MAN POINT GOOD POINT WHITE MAN SHIT CORNY WANNA TAKE SERIOUSLY TELL FACT GOOD BAD PARTY KNOW COUPLE LYRIC PICTURE SHOW MIDDLE FINGER DOEST JUSTIFY SHOOT TIME MEDIUM SAY CONTROL LOOK INTERNET STORE OWNER ALLEDGEDLY STEAL CIGAR SAY MICHEAL BROWN VIDEO BOGUS THINK HAPPEN COP BLACK MAN RECENT YEAR MAKE SEN BLACK MAN START BEAT POLICEMAN RUN AWAY POLICEMAN START FIRE MICHEAL RUSH BACK POLICE GUN DRAW ALREADY FIRE SHOT PURE BULLSHIT
UgiGY5J-nefDBHgCoAEC,dG7mZQvaQDk,I love you Peggy.,False,False,False,False,False,False,False,False,False,False,False,False,I LOVE YOU PEGGY,"['LOVE', 'PEGGY']",LOVE PEGGY
UgjBBBmH3xFa6ngCoAEC,04kJtp6pVXI,"*WHAT DOES TRAYVON MARTIN AND MICHAEL BROWN HAVE IN COMMON?*  
*THE REAL REASON BEHIND THE RIOTS THAT NO ONE DARE SPEAK OF.*

As with the Zimmerman case the common factors here are those race mongers like Al  Sharpton, CNN and MSNBC whipping up the black community to see racism where there is no racism and injustice where there is no injustice.

Give it a year or two and I can promise you, there WILL be another Zimmerman or Michael Brown style case.
 
*But the bigger question is WHY will there be a similar case?* 

Because rather than face the REAL  root cause of  many of the problems suffered by black Americans - poverty , high crime, the high black on black murder rate, it is far easier to turn a blind eye , and point the finger and shout RACISM !   

*SO WHAT IS THE ROOT CAUSE OF BLACK PROBLEMS IN AMERICA IF ITS NOT RACISM?*

The root cause is the break down of the black American family and the high number of fatherless children growing up in single parent homes. The governments own statistics reveal that children born into fatherless homes are more likely to drop out of school, more likely to have a history of unemployment, high chance of poverty,  and more likely to serve time in prison - the list goes on and on.

When we look at the fact that 70% of black children will grow up in a fatherless home compared to 24% of  white children we see a number that begins to explain WHY black poverty and black crime is so high amongst blacks in America with 70% of black mothers on welfare.

Complied with a dysfunctional gangster-rap culture that glorifies promiscuity, drug dealers the abuse of women and the power of the gun, we see a problem beginning to emerge and the reason for the deaths of Trayvon Martin and Michael Brown begin to come clear.

Black Americans, a 13% minority, are doing 54% of the dying and probably 54% of the killing. That needs to be said. So now we have black culture of violence financed by the welfare system. 

*CONCLUSION*

*Like i said - there WILL BE  another ""race based case"" sooner or latter - in fact it will NEVER end. As long as race mongers like Sharpton , CNN and MSNBC continue to promote the idea that its all about racism rather than the disintegration of the black American family another Ferguson is just around the corner !*",False,False,False,False,False,False,False,False,False,False,False,False,WHAT DOES TRAYVON MARTIN AND MICHAEL BROWN HAVE IN COMMON THE REAL REASON BEHIND THE RIOTS THAT NO ONE DARE SPEAK OF AS WITH THE ZIMMERMAN CASE THE COMMON FACTORS HERE ARE THOSE RACE MONGERS LIKE AL SHARPTON CNN AND MSNBC WHIPPING UP THE BLACK COMMUNITY TO SEE RACISM WHERE THERE IS NO RACISM AND INJUSTICE WHERE THERE IS NO INJUSTICE GIVE IT A YEAR OR TWO AND I CAN PROMISE YOU THERE WILL BE ANOTHER ZIMMERMAN OR MICHAEL BROWN STYLE CASE BUT THE BIGGER QUESTION IS WHY WILL THERE BE A SIMILAR CASE BECAUSE RATHER THAN FACE THE REAL ROOT CAUSE OF MANY OF THE PROBLEMS SUFFERED BY BLACK AMERICANS POVERTY HIGH CRIME THE HIGH BLACK ON BLACK MURDER RATE IT IS FAR EASIER TO TURN A BLIND EYE AND POINT THE FINGER AND SHOUT RACISM SO WHAT IS THE ROOT CAUSE OF BLACK PROBLEMS IN AMERICA IF ITS NOT RACISM THE ROOT CAUSE IS THE BREAK DOWN OF THE BLACK AMERICAN FAMILY AND THE HIGH NUMBER OF FATHERLESS CHILDREN GROWING UP IN SINGLE PARENT HOMES THE GOVERNMENTS OWN STATISTICS REVEAL THAT CHILDREN BORN INTO FATHERLESS HOMES ARE MORE LIKELY TO DROP OUT OF SCHOOL MORE LIKELY TO HAVE A HISTORY OF UNEMPLOYMENT HIGH CHANCE OF POVERTY AND MORE LIKELY TO SERVE TIME IN PRISON THE LIST GOES ON AND ON WHEN WE LOOK AT THE FACT THAT OF BLACK CHILDREN WILL GROW UP IN A FATHERLESS HOME COMPARED TO OF WHITE CHILDREN WE SEE A NUMBER THAT BEGINS TO EXPLAIN WHY BLACK POVERTY AND BLACK CRIME IS SO HIGH AMONGST BLACKS IN AMERICA WITH OF BLACK MOTHERS ON WELFARE COMPLIED WITH A DYSFUNCTIONAL GANGSTERRAP CULTURE THAT GLORIFIES PROMISCUITY DRUG DEALERS THE ABUSE OF WOMEN AND THE POWER OF THE GUN WE SEE A PROBLEM BEGINNING TO EMERGE AND THE REASON FOR THE DEATHS OF TRAYVON MARTIN AND MICHAEL BROWN BEGIN TO COME CLEAR BLACK AMERICANS A MINORITY ARE DOING OF THE DYING AND PROBABLY OF THE KILLING THAT NEEDS TO BE SAID SO NOW WE HAVE BLACK CULTURE OF VIOLENCE FINANCED BY THE WELFARE SYSTEM CONCLUSION LIKE I SAID THERE WILL BE ANOTHER RACE BASED CASE SOONER OR LATTER IN FACT IT WILL NEVER END AS LONG AS RACE MONGERS LIKE SHARPTON CNN AND MSNBC CONTINUE TO PROMOTE THE IDEA THAT ITS ALL ABOUT RACISM RATHER THAN THE DISINTEGRATION OF THE BLACK AMERICAN FAMILY ANOTHER FERGUSON IS JUST AROUND THE CORNER,"['COMMON', 'REAL', 'REASON', 'RIOT', 'ONE', 'SPEAK', 'ZIMMERMAN', 'CASE', 'COMMON', 'FACTOR', 'RACE', 'MONGER', 'WHIP', 'BLACK', 'COMMUNITY', 'SEE', 'RACISM', 'RACISM', 'INJUSTICE', 'INJUSTICE', 'GIVE', 'YEAR', 'PROMISE', 'ZIMMERMAN', 'STYLE', 'CASE', 'BIG', 'QUESTION', 'SIMILAR', 'CASE', 'RATHER', 'FACE', 'REAL', 'ROOT', 'CAUSE', 'MANY', 'PROBLEM', 'SUFFER', 'BLACK', 'POVERTY', 'HIGH', 'CRIME', 'HIGH', 'BLACK', 'BLACK', 'MURDER', 'RATE', 'FAR', 'EASY', 'TURN', 'BLIND', 'EYE', 'POINT', 'FINGER', 'SHOUT', 'RACISM', 'ROOT', 'CAUSE', 'BLACK', 'PROBLEM', 'RACISM', 'ROOT', 'CAUSE', 'BREAK', 'BLACK', 'FAMILY', 'HIGH', 'NUMBER', 'FATHERLESS', 'CHILD', 'GROW', 'SINGLE', 'PARENT', 'HOME', 'GOVERNMENT', 'STATISTIC', 'REVEAL', 'CHILD', 'BEAR', 'FATHERLESS', 'HOME', 'LIKELY', 'DROP', 'SCHOOL', 'LIKELY', 'HISTORY', 'UNEMPLOYMENT', 'HIGH', 'CHANCE', 'POVERTY', 'LIKELY', 'SERVE', 'TIME', 'PRISON', 'LIST', 'GO', 'LOOK', 'FACT', 'BLACK', 'CHILD', 'GROW', 'FATHERLESS', 'HOME', 'COMPARE', 'WHITE', 'CHILD', 'SEE', 'NUMBER', 'BEGIN', 'EXPLAIN', 'BLACK', 'POVERTY', 'BLACK', 'CRIME', 'HIGH', 'BLACK', 'BLACK', 'MOTHER', 'WELFARE', 'COMPLY', 'DYSFUNCTIONAL', 'GANGSTERRAP', 'CULTURE', 'GLORIFY', 'PROMISCUITY', 'DRUG', 'DEALER', 'ABUSE', 'WOMAN', 'POWER', 'GUN', 'SEE', 'PROBLEM', 'BEGIN', 'EMERGE', 'REASON', 'DEATH', 'BEGIN', 'COME', 'CLEAR', 'BLACK', 'MINORITY', 'DYING', 'PROBABLY', 'KILLING', 'NEED', 'SAY', 'BLACK', 'CULTURE', 'VIOLENCE', 'FINANCE', 'WELFARE', 'SYSTEM', 'CONCLUSION', 'SAY', 'RACE', 'BASE', 'CASE', 'SOON', 'LATTER', 'FACT', 'NEVER', 'END', 'LONG', 'RACE', 'MONGER', 'CONTINUE', 'PROMOTE', 'IDEA', 'RACISM', 'RATHER', 'DISINTEGRATION', 'BLACK', 'AMERICAN', 'FAMILY', 'FERGUSON', 'CORNER']",COMMON REAL REASON RIOT ONE SPEAK ZIMMERMAN CASE COMMON FACTOR RACE MONGER WHIP BLACK COMMUNITY SEE RACISM RACISM INJUSTICE INJUSTICE GIVE YEAR PROMISE ZIMMERMAN STYLE CASE BIG QUESTION SIMILAR CASE RATHER FACE REAL ROOT CAUSE MANY PROBLEM SUFFER BLACK POVERTY HIGH CRIME HIGH BLACK BLACK MURDER RATE FAR EASY TURN BLIND EYE POINT FINGER SHOUT RACISM ROOT CAUSE BLACK PROBLEM RACISM ROOT CAUSE BREAK BLACK FAMILY HIGH NUMBER FATHERLESS CHILD GROW SINGLE PARENT HOME GOVERNMENT STATISTIC REVEAL CHILD BEAR FATHERLESS HOME LIKELY DROP SCHOOL LIKELY HISTORY UNEMPLOYMENT HIGH CHANCE POVERTY LIKELY SERVE TIME PRISON LIST GO LOOK FACT BLACK CHILD GROW FATHERLESS HOME COMPARE WHITE CHILD SEE NUMBER BEGIN EXPLAIN BLACK POVERTY BLACK CRIME HIGH BLACK BLACK MOTHER WELFARE COMPLY DYSFUNCTIONAL GANGSTERRAP CULTURE GLORIFY PROMISCUITY DRUG DEALER ABUSE WOMAN POWER GUN SEE PROBLEM BEGIN EMERGE REASON DEATH BEGIN COME CLEAR BLACK MINORITY DYING PROBABLY KILLING NEED SAY BLACK CULTURE VIOLENCE FINANCE WELFARE SYSTEM CONCLUSION SAY RACE BASE CASE SOON LATTER FACT NEVER END LONG RACE MONGER CONTINUE PROMOTE IDEA RACISM RATHER DISINTEGRATION BLACK AMERICAN FAMILY FERGUSON CORNER
UgjN5JiqMICWD3gCoAEC,9pr1oE34bIM,"It's taken you 40 minutes to deduce what most reasoned people did within a minute of hearing the story break.

...but thank you anyway.",False,False,False,False,False,False,False,False,False,False,False,False,ITS TAKEN YOU MINUTES TO DEDUCE WHAT MOST REASONED PEOPLE DID WITHIN A MINUTE OF HEARING THE STORY BREAK BUT THANK YOU ANYWAY,"['TAKE', 'MINUTE', 'DEDUCE', 'REASONED', 'PEOPLE', 'MINUTE', 'HEAR', 'STORY', 'BREAK', 'THANK', 'ANYWAY']",TAKE MINUTE DEDUCE REASONED PEOPLE MINUTE HEAR STORY BREAK THANK ANYWAY
Ugh9-XU9MBpdPHgCoAEC,dG7mZQvaQDk,*Tips hat to this class A lady. Well spoken!,False,False,False,False,False,False,False,False,False,False,False,False,TIPS HAT TO THIS CLASS A LADY WELL SPOKEN,"['TIP', 'HAT', 'CLASS', 'LADY', 'WELL', 'SPEAK']",TIP HAT CLASS LADY WELL SPEAK
UgjuogKZIaJQBHgCoAEC,04kJtp6pVXI,The US government is killing its population!,True,True,False,True,False,False,False,False,False,False,False,False,THE US GOVERNMENT IS KILLING ITS POPULATION,"['GOVERNMENT', 'KILL', 'POPULATION']",GOVERNMENT KILL POPULATION
Ugj0bah1De8xy3gCoAEC,XRuCW80L9mA,this video is so racist,False,False,False,False,False,False,False,False,False,False,False,False,THIS VIDEO IS SO RACIST,"['VIDEO', 'RACIST']",VIDEO RACIST
Ugy-S1A2qBkifEb2E-94AaABAg,8HB18hZrhXc,Blue lives let’s matter send those BLM commies our of our streets,True,False,False,False,False,True,True,False,False,False,False,False,BLUE LIVES LETS MATTER SEND THOSE BLM COMMIES OUR OF OUR STREETS,"['BLUE', 'LIFE', 'LET', 'MATTER', 'SEND', 'BLM', 'COMMIE', 'STREET']",BLUE LIFE LET MATTER SEND BLM COMMIE STREET
UgjNiAdoDPMUW3gCoAEC,04kJtp6pVXI,Wow.. Think I'm going to buy a bullet proof vest..shit! if your black it's like everybody is tryin' to shoot you.!,True,True,False,True,False,False,False,False,False,False,False,False,WOW THINK IM GOING TO BUY A BULLET PROOF VESTSHIT IF YOUR BLACK ITS LIKE EVERYBODY IS TRYIN TO SHOOT YOU,"['THINK', 'GO', 'BUY', 'BULLET', 'PROOF', 'VESTSHIT', 'BLACK', 'TRYIN', 'SHOOT']",THINK GO BUY BULLET PROOF VESTSHIT BLACK TRYIN SHOOT
Ugg2KwwX0V8-aXgCoAEC,04kJtp6pVXI,"If only people would just take a step back and not make this case about them, because it wasn't about anyone except the two people in that situation.  To lump yourself into this mess and take matters into your own hands makes these kinds of protests selfish and without rational thought and investigation.  The guy in this video is heavily emotional and hyped up and wants to be heard, and when he gets heard he just presses more and more.  He was never out to have a reasonable discussion.  Kudos to the Smerconish for keeping level the whole time and letting Masri make himself out to be a fool.  How dare he and those that tore that city down in protest make this about themselves and to dishonor the entire incident with their own hate.  By the way, since when did police brutality become an epidemic?  I wish everyone would just stop pretending like they were there and they knew EXACTLY what was going on, because there's no measurable amount of people that honestly witnessed this incident, so none of us have a clue on which way this whole issue should have swung.  The grand jury were the most informed, we have to trust the majority rule was the right course of action and let it be.  Also, thank you to the 99.999% of police officers in America that actually serve & protect, even if you're a bit of a jerk when you pull me over, I respect your job and know that someone has to do it and that many people are going to pout about being held accountable to their actions.  People hate police until they need an officer or two around in an emergency.",False,False,False,False,False,False,False,False,False,False,False,False,IF ONLY PEOPLE WOULD JUST TAKE A STEP BACK AND NOT MAKE THIS CASE ABOUT THEM BECAUSE IT WASNT ABOUT ANYONE EXCEPT THE TWO PEOPLE IN THAT SITUATION TO LUMP YOURSELF INTO THIS MESS AND TAKE MATTERS INTO YOUR OWN HANDS MAKES THESE KINDS OF PROTESTS SELFISH AND WITHOUT RATIONAL THOUGHT AND INVESTIGATION THE GUY IN THIS VIDEO IS HEAVILY EMOTIONAL AND HYPED UP AND WANTS TO BE HEARD AND WHEN HE GETS HEARD HE JUST PRESSES MORE AND MORE HE WAS NEVER OUT TO HAVE A REASONABLE DISCUSSION KUDOS TO THE SMERCONISH FOR KEEPING LEVEL THE WHOLE TIME AND LETTING MASRI MAKE HIMSELF OUT TO BE A FOOL HOW DARE HE AND THOSE THAT TORE THAT CITY DOWN IN PROTEST MAKE THIS ABOUT THEMSELVES AND TO DISHONOR THE ENTIRE INCIDENT WITH THEIR OWN HATE BY THE WAY SINCE WHEN DID POLICE BRUTALITY BECOME AN EPIDEMIC I WISH EVERYONE WOULD JUST STOP PRETENDING LIKE THEY WERE THERE AND THEY KNEW EXACTLY WHAT WAS GOING ON BECAUSE THERES NO MEASURABLE AMOUNT OF PEOPLE THAT HONESTLY WITNESSED THIS INCIDENT SO NONE OF US HAVE A CLUE ON WHICH WAY THIS WHOLE ISSUE SHOULD HAVE SWUNG THE GRAND JURY WERE THE MOST INFORMED WE HAVE TO TRUST THE MAJORITY RULE WAS THE RIGHT COURSE OF ACTION AND LET IT BE ALSO THANK YOU TO THE OF POLICE OFFICERS IN AMERICA THAT ACTUALLY SERVE PROTECT EVEN IF YOURE A BIT OF A JERK WHEN YOU PULL ME OVER I RESPECT YOUR JOB AND KNOW THAT SOMEONE HAS TO DO IT AND THAT MANY PEOPLE ARE GOING TO POUT ABOUT BEING HELD ACCOUNTABLE TO THEIR ACTIONS PEOPLE HATE POLICE UNTIL THEY NEED AN OFFICER OR TWO AROUND IN AN EMERGENCY,"['PEOPLE', 'TAKE', 'STEP', 'BACK', 'MAKE', 'CASE', 'PEOPLE', 'SITUATION', 'LUMP', 'MESS', 'TAKE', 'MATTER', 'HAND', 'MAKE', 'KIND', 'PROTEST', 'SELFISH', 'RATIONAL', 'THOUGHT', 'INVESTIGATION', 'GUY', 'VIDEO', 'HEAVILY', 'EMOTIONAL', 'HYPE', 'WANT', 'HEAR', 'HEAR', 'PRESS', 'NEVER', 'REASONABLE', 'DISCUSSION', 'KUDO', 'SMERCONISH', 'KEEP', 'LEVEL', 'WHOLE', 'TIME', 'LET', 'MAKE', 'FOOL', 'DARE', 'TEAR', 'CITY', 'PROTEST', 'MAKE', 'DISHONOR', 'ENTIRE', 'INCIDENT', 'HATE', 'WAY', 'POLICE', 'BRUTALITY', 'BECOME', 'EPIDEMIC', 'WISH', 'STOP', 'PRETEND', 'KNOW', 'EXACTLY', 'GO', 'MEASURABLE', 'AMOUNT', 'PEOPLE', 'HONESTLY', 'WITNESS', 'INCIDENT', 'NONE', 'CLUE', 'WAY', 'WHOLE', 'ISSUE', 'SWING', 'GRAND', 'JURY', 'INFORMED', 'TRUST', 'MAJORITY', 'RULE', 'RIGHT', 'COURSE', 'ACTION', 'LET', 'ALSO', 'THANK', 'POLICE', 'OFFICER', 'ACTUALLY', 'SERVE', 'PROTECT', 'EVEN', 'BIT', 'JERK', 'PULL', 'RESPECT', 'JOB', 'KNOW', 'MANY', 'PEOPLE', 'GO', 'POUT', 'HOLD', 'ACCOUNTABLE', 'ACTION', 'PEOPLE', 'HATE', 'POLICE', 'NEED', 'OFFICER', 'AROUND', 'EMERGENCY']",PEOPLE TAKE STEP BACK MAKE CASE PEOPLE SITUATION LUMP MESS TAKE MATTER HAND MAKE KIND PROTEST SELFISH RATIONAL THOUGHT INVESTIGATION GUY VIDEO HEAVILY EMOTIONAL HYPE WANT HEAR HEAR PRESS NEVER REASONABLE DISCUSSION KUDO SMERCONISH KEEP LEVEL WHOLE TIME LET MAKE FOOL DARE TEAR CITY PROTEST MAKE DISHONOR ENTIRE INCIDENT HATE WAY POLICE BRUTALITY BECOME EPIDEMIC WISH STOP PRETEND KNOW EXACTLY GO MEASURABLE AMOUNT PEOPLE HONESTLY WITNESS INCIDENT NONE CLUE WAY WHOLE ISSUE SWING GRAND JURY INFORMED TRUST MAJORITY RULE RIGHT COURSE ACTION LET ALSO THANK POLICE OFFICER ACTUALLY SERVE PROTECT EVEN BIT JERK PULL RESPECT JOB KNOW MANY PEOPLE GO POUT HOLD ACCOUNTABLE ACTION PEOPLE HATE POLICE NEED OFFICER AROUND EMERGENCY
UghblI9yzalDUXgCoAEC,dG7mZQvaQDk,If only more black people were like her...,False,False,False,False,False,False,False,False,False,False,False,False,IF ONLY MORE BLACK PEOPLE WERE LIKE HER,"['BLACK', 'PEOPLE']",BLACK PEOPLE
UgzjY5FCQAraiLWUyid4AaABAg,cT14IbTDW2c,"I understand the point black lives do matter but blocking off traffic like that like WTH is that gonna do... There is people that need to go places hospitals, family,work ,etc and this to me is just plane stupid",True,True,False,False,False,False,False,False,False,False,False,False,I UNDERSTAND THE POINT BLACK LIVES DO MATTER BUT BLOCKING OFF TRAFFIC LIKE THAT LIKE WTH IS THAT GONNA DO THERE IS PEOPLE THAT NEED TO GO PLACES HOSPITALS FAMILYWORK ETC AND THIS TO ME IS JUST PLANE STUPID,"['UNDERSTAND', 'POINT', 'BLACK', 'LIFE', 'MATTER', 'BLOCK', 'TRAFFIC', 'WTH', 'GO', 'PEOPLE', 'NEED', 'GO', 'PLACE', 'HOSPITAL', 'FAMILYWORK', 'PLANE', 'STUPID']",UNDERSTAND POINT BLACK LIFE MATTER BLOCK TRAFFIC WTH GO PEOPLE NEED GO PLACE HOSPITAL FAMILYWORK PLANE STUPID
Ugg97M7HImLjcngCoAEC,9pr1oE34bIM,It's sad that I have to watch a YouTube video to get a non biased report about what's going on in Ferguson! Thank You!,False,False,False,False,False,False,False,False,False,False,False,False,ITS SAD THAT I HAVE TO WATCH A YOUTUBE VIDEO TO GET A NON BIASED REPORT ABOUT WHATS GOING ON IN FERGUSON THANK YOU,"['SAD', 'WATCH', 'YOUTUBE', 'VIDEO', 'GET', 'NON', 'BIASED', 'REPORT', 'GO', 'FERGUSON', 'THANK']",SAD WATCH YOUTUBE VIDEO GET NON BIASED REPORT GO FERGUSON THANK
UghZ0GxRWjjtzXgCoAEC,9pr1oE34bIM,we might as well get the next round of riots over w/ when the police officer is cleared of any wrong doing...,False,False,False,False,False,False,False,False,False,False,False,False,WE MIGHT AS WELL GET THE NEXT ROUND OF RIOTS OVER W WHEN THE POLICE OFFICER IS CLEARED OF ANY WRONG DOING,"['WELL', 'GET', 'NEXT', 'ROUND', 'RIOT', 'POLICE', 'OFFICER', 'CLEAR', 'WRONG']",WELL GET NEXT ROUND RIOT POLICE OFFICER CLEAR WRONG
Ugh4W1Xv2z1RHHgCoAEC,9pr1oE34bIM,"Remember,the looting(stealing) by the blacks is purely and only to gain free goods.All in the name of Mike Brown.Yea right.It's an excuse to steal-pure and simple.A good ,concise introspective Steffan.Some folks live off grievance.This follows perfectly after the white guilt segment.Keep em rollin.",True,False,False,False,False,True,True,False,False,False,False,False,REMEMBERTHE LOOTINGSTEALING BY THE BLACKS IS PURELY AND ONLY TO GAIN FREE GOODSALL IN THE NAME OF MIKE BROWNYEA RIGHTITS AN EXCUSE TO STEALPURE AND SIMPLEA GOOD CONCISE INTROSPECTIVE STEFFANSOME FOLKS LIVE OFF GRIEVANCETHIS FOLLOWS PERFECTLY AFTER THE WHITE GUILT SEGMENTKEEP EM ROLLIN,"['LOOTINGSTEALING', 'BLACK', 'PURELY', 'GAIN', 'FREE', 'GOODSALL', 'NAME', 'RIGHTIT', 'EXCUSE', 'STEALPURE', 'SIMPLEA', 'GOOD', 'CONCISE', 'INTROSPECTIVE', 'STEFFANSOME', 'FOLK', 'LIVE', 'FOLLOW', 'PERFECTLY', 'WHITE', 'GUILT', 'SEGMENTKEEP']",LOOTINGSTEALING BLACK PURELY GAIN FREE GOODSALL NAME RIGHTIT EXCUSE STEALPURE SIMPLEA GOOD CONCISE INTROSPECTIVE STEFFANSOME FOLK LIVE FOLLOW PERFECTLY WHITE GUILT SEGMENTKEEP
Ugg7tmaAPXIEingCoAEC,9pr1oE34bIM,"This is the typical mindset of white people ( not all white people but most). He deserved it . So I say to you, people like Sean Hannity are feuling the fires of prejudice and racism. Don't let these people influence you. They want a race war so they can start marshall law.",True,False,False,False,False,True,True,False,False,False,False,False,THIS IS THE TYPICAL MINDSET OF WHITE PEOPLE NOT ALL WHITE PEOPLE BUT MOST HE DESERVED IT SO I SAY TO YOU PEOPLE LIKE SEAN HANNITY ARE FEULING THE FIRES OF PREJUDICE AND RACISM DONT LET THESE PEOPLE INFLUENCE YOU THEY WANT A RACE WAR SO THEY CAN START MARSHALL LAW,"['TYPICAL', 'MINDSET', 'WHITE', 'PEOPLE', 'WHITE', 'PEOPLE', 'DESERVE', 'SAY', 'PEOPLE', 'SEAN', 'HANNITY', 'FEULE', 'FIRE', 'PREJUDICE', 'RACISM', 'LET', 'PEOPLE', 'INFLUENCE', 'WANT', 'RACE', 'WAR', 'START', 'MARSHALL', 'LAW']",TYPICAL MINDSET WHITE PEOPLE WHITE PEOPLE DESERVE SAY PEOPLE SEAN HANNITY FEULE FIRE PREJUDICE RACISM LET PEOPLE INFLUENCE WANT RACE WAR START MARSHALL LAW
UghKXFnZ33ZOSXgCoAEC,04kJtp6pVXI," This is a CIA agent provocateur operative to kick-start the riots of the New American Civil War. He's not African American but his rehearsed ""Ebonics"" is transparent.",False,False,False,False,False,False,False,False,False,False,False,False,THIS IS A CIA AGENT PROVOCATEUR OPERATIVE TO KICKSTART THE RIOTS OF THE NEW AMERICAN CIVIL WAR HES NOT AFRICAN AMERICAN BUT HIS REHEARSED EBONICS IS TRANSPARENT,"['AGENT', 'OPERATIVE', 'KICKSTART', 'RIOT', 'NEW', 'AMERICAN', 'CIVIL', 'WAR', 'AFRICAN', 'REHEARSED', 'EBONIC', 'TRANSPARENT']",AGENT OPERATIVE KICKSTART RIOT NEW AMERICAN CIVIL WAR AFRICAN REHEARSED EBONIC TRANSPARENT
